P15AWCJ06, AAW048TP1041B, A0803CB1000, 1091A08T41, BB766, 5813.681, 6436.671
P15ABHH03, AAB054TN1004A, A0803CB0549, 1091A07T21, BB724, 2524.090, 3101.120
P15ABHI11, AAB054TN1004A, A0803CB0549, 1091A07T21, BB782, 1413.030, 1990.060
P15ABHK10, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB02, 3178.995, 3756.025
P15ABHI04, AAB054TN1004A, A0803CB0549, 1091A07T21, BB782, 1990.060, 2567.090
P15ABHK03, AAB054TN1004A, A0803CB0549, 1091A07T21, BB724, 1370.030, 1947.060
P15ABHI07, AAB054TN1004A, A0803CB0549, 1091A07T21, BB724, 1947.060, 2524.090
P15ABHK06, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB02, 2601.965, 3178.995
P15ABHH05, AAB054TN1004A, A0803CB0549, 1091A07T21, BB782, 3144.120, 3721.150
P15ABHI10, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB31, 802.000, 1379.030
P15ABHK09, AAB054TN1004A, A0803CB0549, 1091A07T21, BB447, 822.000, 1412.470
P15ABHI03, AAB054TN1004A, A0803CB0549, 1091A07T21, BB540, 2017.940, 2608.410
P15ABHK02, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB17, 814.000, 1391.030
P15ABHI06, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB31, 1956.060, 2533.090
P15ABHK05, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB18, 2594.988, 3172.018
P15ABHH08, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB18, 809.000, 863.898
P15ABHI12, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB02, 1406.030, 1447.905
P15ABHH04, AAB054TN1004A, A0803CB0549, 1091A07T21, BB782, 3721.150, 4298.180
P15ABHI09, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB02, 829.000, 1406.030
P15ABHK08, AAB054TN1004A, A0803CB0549, 1091A07T21, BB770, 1398.030, 1975.060
P15ABHH07, AAB054TN1004A, A0803CB0549, 1091A07T21, BB447, 1412.470, 2002.940
P15ABHI02, AAB054TN1004A, A0803CB0549, 1091A07T21, BB540, 837.000, 1427.470
P15ABHK01, AAB054TN1004A, A0803CB0549, 1091A07T21, BB782, 836.000, 1413.030
P15ABHI08, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB02, 1447.905, 2024.935
P15ABHK07, AAB054TN1004A, A0803CB0549, 1091A07T21, BB724, 793.000, 1370.030
P15ABHI05, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB31, 1379.030, 1956.060
P15ABHK04, AAB054TN1004A, A0803CB0549, 1091A07T21, BB716, 2399.788, 2976.818
P15ABI601, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB18, 1440.928, 2017.958
P15ABI602, AAB054TN1004A, A0803CB0549, 1091A07T21, BB716, 838.000, 1415.030
P15ABI603, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB18, 863.898, 1440.928
P15ABI604, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB02, 2024.935, 2601.965
P15ABI605, AAB054TN1004A, A0803CB0549, 1091A07T21, BB540, 1427.470, 2017.940
P15ABI606, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB17, 1968.060, 2545.090
P15ABI607, AAB054TN1004A, A0803CB0549, 1091A07T21, BBB17, 1391.030, 1968.060
P15MSG215, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 2507.071, 2847.941
P15MSG218, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 5958.050, 6298.920
P15MSG216, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 4594.570, 4935.440
P15MSG219, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 1553.740, 1796.925
P15MSG217, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 5527.558, 5868.428
P15MSG207, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 3231.090, 3571.960
P15MSG204, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 4845.818, 5186.688
P15MSG210, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 1867.610, 2208.480
P15MSG213, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 1825.331, 2166.201
P15MSG203, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 3912.830, 4253.700
P15MSG212, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 5868.428, 6209.298
P15MSG206, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 1526.740, 1867.610
P15MSG209, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 4935.440, 5276.310
P15MSG202, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 3571.960, 3912.830
P15MSG205, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 2166.201, 2507.071
P15MSG208, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 2549.350, 2890.220
PXXMS3401, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 1796.925, 1825.331
P15MSG214, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 1212.870, 1553.740
P15MSG211, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 3529.681, 3870.551
P15MSG301, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 2890.220, 3231.090
P15MSG302, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 5276.310, 5617.180
P15MSG303, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 3188.811, 3529.681
P15MSG304, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 4504.948, 4845.818
P15MSG305, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 4253.700, 4594.570
P15MSG306, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 2208.480, 2549.350
P15MSG307, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 872.000, 1212.870
P15MSG308, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 845.000, 1185.870
P15MSG309, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 5186.688, 5527.558
P15MSG310, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 2847.941, 3188.811
P15MSG311, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 4164.078, 4504.948
P15MSG312, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 1185.870, 1526.740
P15MSG313, AMS048TW1065A, A0803CB1156, 1091A07T41, BB462, 5617.180, 5958.050
P15MSG314, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 3870.551, 4164.078
P13SSA732, ASS153XT3001A, A0803CB1294, 1091A07C41, BB750, 1519.880, 2178.912
P13SSA705, ASS153XT3001A, A0803CB1294, 1091A07C41, BB791, 1745.508, 2176.322
P13SSA721, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB11, 1367.000, 1814.895
P13SSA702, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB05, 1257.000, 1707.267
P13SSA718, ASS153XT3001A, A0803CB1294, 1091A07C41, BB756, 1144.000, 1575.763
P13SSA715, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB28, 1810.541, 2261.283
P13SSA731, ASS153XT3001A, A0803CB1294, 1091A07C41, BB701, 1208.000, 1650.201
P13SSA708, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB26, 1278.000, 1714.508
P13SSA724, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB11, 1814.895, 2265.637
P13SSA727, ASS153XT3001A, A0803CB1294, 1091A07C41, BB733, 2663.903, 3114.170
P13SSA711, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB27, 858.000, 1300.676
P13SSA701, ASS153XT3001A, A0803CB1294, 1091A07C41, BB737, 849.000, 1299.742
P13SSA717, ASS153XT3001A, A0803CB1294, 1091A07C41, BB705, 1373.000, 1801.442
P13SSA714, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB27, 1300.676, 1740.505
P13SSA730, ASS153XT3001A, A0803CB1294, 1091A07C41, BB791, 1309.000, 1745.508
P13SSA707, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB25, 1024.000, 1455.289
P13SSA723, ASS153XT3001A, A0803CB1294, 1091A07C41, BB722, 1414.742, 1840.337
P13SSA726, ASS153XT3001A, A0803CB1294, 1091A07C41, BB712, 934.000, 1354.851
P13SSA710, ASS153XT3001A, A0803CB1294, 1091A07C41, BB701, 2086.235, 2527.487
P13SSA704, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB26, 2146.271, 2581.830
P13SSA720, ASS153XT3001A, A0803CB1294, 1091A07C41, BB733, 2232.614, 2663.903
P13SSA716, ASS153XT3001A, A0803CB1294, 1091A07C41, BB733, 1796.580, 2232.614
P13SSA713, ASS153XT3001A, A0803CB1294, 1091A07C41, BB733, 1380.000, 1796.580
P13SSA729, ASS153XT3001A, A0803CB1294, 1091A07C41, BB750, 1081.000, 1519.880
P13SSA703, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB25, 1455.289, 1900.811
P13SSA719, ASS153XT3001A, A0803CB1294, 1091A07C41, BB701, 1650.201, 2086.235
P13SSA706, ASS153XT3001A, A0803CB1294, 1091A07C41, BB752, 859.000, 1287.442
P13SSA722, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB28, 1359.799, 1810.541
P13SSA712, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB26, 1714.508, 2146.271
P13SSA728, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB28, 938.000, 1359.799
P13SSA725, ASS153XT3001A, A0803CB1294, 1091A07C41, BB712, 1354.851, 1797.052
P13SSA709, ASS153XT3001A, A0803CB1294, 1091A07C41, BB722, 964.000, 1414.742
P16ABB717, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA04, 3126.350, 3493.620
P16ABB718, AAB008Y62010A, A0803CB0926, 1091A07T21, BB893, 2297.100, 2801.650
P16ABB719, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA04, 1657.270, 2024.540
P16ABB720, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA30, 1576.270, 1699.694
P16ABB713, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA01, 1363.270, 1730.540
P16ABB709, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA30, 1699.694, 2066.964
P16ABB715, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA26, 1199.000, 1566.270
P16ABB716, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA04, 1290.000, 1657.270
P16ABB712, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA23, 2489.975, 2857.245
P16ABB705, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA26, 1933.540, 2297.367
P16ABB714, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA12, 972.000, 1339.270
P16ABB711, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA26, 1566.270, 1933.540
P16ABB708, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA26, 2297.367, 2664.637
P16ABB710, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA23, 1388.209, 1755.435
P16ABB707, AAB008Y62010A, A0803CB0926, 1091A07T21, BB866, 2264.100, 2768.650
P16ABB901, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA01, 996.000, 1363.270
P16ABB902, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA04, 2391.810, 2759.080
P16ABB903, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA26, 3031.907, 3399.177
P16ABB904, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA04, 2759.080, 3126.350
P16ABB905, AAB008Y62010A, A0803CB0926, 1091A07T21, BB893, 1792.550, 2297.100
P16ABB906, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA01, 1730.540, 2097.810
P16ABB907, AAB008Y62010A, A0803CB0926, 1091A07T21, BB893, 1288.000, 1792.550
P16ABB908, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA26, 2664.637, 3031.907
P16ABB909, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA30, 1209.000, 1576.270
P16ABB910, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA23, 1755.435, 2122.705
P16ABB911, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA23, 2122.705, 2489.975
P16ABB912, AAB008Y62010A, A0803CB0926, 1091A07T21, BB866, 1255.000, 1759.550
P16ABB913, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA01, 2097.810, 2465.080
P16ABB914, AAB008Y62010A, A0803CB0926, 1091A07T21, BB866, 1759.550, 2264.100
P16ABB915, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA04, 2024.540, 2391.810
P16ABB916, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA23, 1204.000, 1388.209
P15NICW01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 8605.530, 10027.840
P15NICW03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 2948.263, 3065.801
P15NICW02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 7183.220, 8605.530
P15NICS02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 3215.332, 4637.642
P15NICS03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 6059.952, 6177.490
P15NICS01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 1555.585, 2948.263
P15NICT01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 4368.232, 5760.910
P15NICR02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 7599.800, 8992.479
P15NICV03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 10027.840, 10204.477
P15NICV02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 4458.480, 5851.159
P15NICR03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 1299.000, 1475.636
P15NICO03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 8695.778, 8872.415
P15NICT03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 3015.485, 3192.121
P15NICV01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 3065.801, 4458.480
P15NICT02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 2834.310, 4226.989
PXXNI1L01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 3192.121, 3215.332
P15NICZ01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 6177.490, 7599.800
P15NICZ02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 1412.000, 2834.310
P15NICZ03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 1475.636, 1593.175
PXXNI1M01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 4226.989, 4250.694
P15NICU01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 7273.468, 8695.778
P15NICU02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 1593.175, 3015.485
P15NICU03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 8872.415, 8989.953
P15NICY01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 8992.479, 10414.789
P15NICY02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 5760.910, 7183.220
P15NICY03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 4250.694, 4368.232
PXXNI1J01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 1415.000, 1438.047
P15NICX01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 5851.159, 7273.468
P15NICX02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 4637.642, 6059.952
P15NICX03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 1438.047, 1555.585
P15VGAQ19, ABU008YM2002A, A0803CB1069, 1091A08C41, BB823, 2346.108, 2499.827
P15VGAQ12, ABU008YM2002A, A0803CB1069, 1091A08C41, BB938, 3175.700, 4061.050
P15VGAQ15, ABU008YM2002A, A0803CB1069, 1091A08C41, BB903, 5834.750, 6720.100
P15VGAQ11, ABU008YM2002A, A0803CB1069, 1091A08C41, BB896, 1348.000, 2233.350
P15VGAQ18, ABU008YM2002A, A0803CB1069, 1091A08C41, BB903, 1408.000, 2293.350
P15VGAQ17, ABU008YM2002A, A0803CB1069, 1091A08C41, BBD67, 4392.366, 5851.050
P15VGAQ14, ABU008YM2002A, A0803CB1069, 1091A08C41, BB896, 4004.050, 4889.400
P15VGAQ13, ABU008YM2002A, A0803CB1069, 1091A08C41, BB826, 2197.350, 3082.700
P15VGAQ16, ABU008YM2002A, A0803CB1069, 1091A08C41, BBD67, 1475.000, 2933.683
P15VGAR17, ABU008YM2002A, A0803CB1069, 1091A08C41, BB903, 4064.050, 4949.400
P15VGAR18, ABU008YM2002A, A0803CB1069, 1091A08C41, BBD67, 2933.683, 4392.366
P15VGAR19, ABU008YM2002A, A0803CB1069, 1091A08C41, BB823, 1303.000, 1460.758
P15VGAQ01, ABU008YM2002A, A0803CB1069, 1091A08C41, BB844, 3154.700, 4040.050
P15VGAR13, ABU008YM2002A, A0803CB1069, 1091A08C41, BB823, 1460.758, 2346.108
P15VGAQ02, ABU008YM2002A, A0803CB1069, 1091A08C41, BB826, 3082.700, 3968.050
P15VGAR14, ABU008YM2002A, A0803CB1069, 1091A08C41, BB903, 3178.700, 4064.050
P15VGAR07, ABU008YM2002A, A0803CB1069, 1091A08C41, BB887, 1312.000, 2197.350
P15VGAQ04, ABU008YM2002A, A0803CB1069, 1091A08C41, BB903, 4949.400, 5834.750
P15VGAR16, ABU008YM2002A, A0803CB1069, 1091A08C41, BB896, 3118.700, 4004.050
P15VGAQ07, ABU008YM2002A, A0803CB1069, 1091A08C41, BB938, 1405.000, 2290.350
P15VGAR12, ABU008YM2002A, A0803CB1069, 1091A08C41, BB896, 5774.750, 6660.100
P15VGAQ10, ABU008YM2002A, A0803CB1069, 1091A08C41, BB826, 1312.000, 2197.350
P15VGAQ03, ABU008YM2002A, A0803CB1069, 1091A08C41, BB938, 2290.350, 3175.700
P15VGAR15, ABU008YM2002A, A0803CB1069, 1091A08C41, BB896, 4889.400, 5774.750
P15VGAR08, ABU008YM2002A, A0803CB1069, 1091A08C41, BB844, 1384.000, 2269.350
P15VGAQ09, ABU008YM2002A, A0803CB1069, 1091A08C41, BB887, 2197.350, 3082.700
P15VGAQ06, ABU008YM2002A, A0803CB1069, 1091A08C41, BB903, 2293.350, 3178.700
P15VGAQ08, ABU008YM2002A, A0803CB1069, 1091A08C41, BB844, 2269.350, 3154.700
P15VGAQ05, ABU008YM2002A, A0803CB1069, 1091A08C41, BB896, 2233.350, 3118.700
P15VGB735, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 3868.907, 4349.883
P15VGB728, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 4499.795, 4980.772
P15VGB731, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 2219.977, 2700.953
P15VGB736, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 2372.977, 2575.889
P15VGB730, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 5105.837, 5586.813
P15VGB729, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 2575.889, 3056.865
P15VGB732, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 3662.907, 4143.883
P15VGB727, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 1739.000, 2219.977
P15VGB734, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 1945.000, 2425.977
P15VGB733, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 5461.749, 5942.725
P15VGB717, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 3181.930, 3662.907
P15VGB720, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 3056.865, 3537.842
P15VGB723, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 1892.000, 2372.977
P15VGB713, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 5586.813, 6067.790
P15VGB716, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 6067.790, 6548.767
P15VGB714, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 4980.772, 5461.749
P15VGB726, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 4624.860, 5105.837
P15VGB719, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 2700.953, 3181.930
P15VGB725, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 4830.860, 5311.837
P15VGB715, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 4349.883, 4830.860
P15VGB706, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 4018.819, 4499.795
P15VGB722, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 2906.953, 3387.930
P15VGB708, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 3537.842, 4018.819
P15VGB724, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 2425.977, 2906.953
P15VGB705, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 4143.883, 4624.860
P15VGB721, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 3387.930, 3868.907
P12AWF505, AAW016D53011A, A0803CB0934, 1091A07T41, BBU36, 1339.424, 1998.939
P12AWF321, AAW016D53011A, A0803CB0934, 1091A07T41, BBU34, 674.000, 1327.459
P12AWF302, AAW016D53011A, A0803CB0934, 1091A07T41, BBU35, 709.000, 1352.000
P12AWF318, AAW016D53011A, A0803CB0934, 1091A07T41, BBU55, 1409.030, 2069.646
P12AWF315, AAW016D53011A, A0803CB0934, 1091A07T41, BBU34, 1327.459, 2008.995
P12AWF324, AAW016D53011A, A0803CB0934, 1091A07T41, BBU02, 2012.873, 3489.350
P12AWF311, AAW016D53011A, A0803CB0934, 1091A07T41, BBU39, 663.000, 1312.606
P12AWF503, AAW016D53011A, A0803CB0934, 1091A07T41, BBU34, 2008.995, 2665.757
P12AWF317, AAW016D53011A, A0803CB0934, 1091A07T41, BBU60, 1972.949, 2629.161
P12AWF314, AAW016D53011A, A0803CB0934, 1091A07T41, BBU11, 683.000, 1338.111
P12AWF323, AAW016D53011A, A0803CB0934, 1091A07T41, BBU55, 733.000, 1409.030
P12AWF320, AAW016D53011A, A0803CB0934, 1091A07T41, BBU36, 2656.252, 3304.206
P12AWF224B, AAW016D53011A, A0803CB0934, 1091A07T41, BBU02, 701.000, 1350.606
P12AWF316, AAW016D53011A, A0803CB0934, 1091A07T41, BBU29, 705.000, 1354.606
P12AWF313, AAW016D53011A, A0803CB0934, 1091A07T41, BBU35, 1352.000, 2006.560
P12AWF502, AAW016D53011A, A0803CB0934, 1091A07T41, BBU29, 1354.606, 2023.479
P12AWF319, AAW016D53011A, A0803CB0934, 1091A07T41, BBU36, 1998.939, 2656.252
P12AWF303, AAW016D53011A, A0803CB0934, 1091A07T41, BBU38, 640.000, 1290.156
P12AWF306, AAW016D53011A, A0803CB0934, 1091A07T41, BBU03, 731.000, 1376.202
P12AWF322, AAW016D53011A, A0803CB0934, 1091A07T41, BBU11, 1338.111, 2004.782
P12AWF312, AAW016D53011A, A0803CB0934, 1091A07T41, BBU02, 1350.606, 2012.873
P12AWF504, AAW016D53011A, A0803CB0934, 1091A07T41, BBU60, 1308.480, 1972.949
P12AWF309, AAW016D53011A, A0803CB0934, 1091A07T41, BBU11, 2004.782, 2668.701
P12AWF501, AAW016D53011A, A0803CB0934, 1091A07T41, BBU36, 670.000, 1339.424
P12AWF513, AAW016D53011A, A0803CB0934, 1091A07T41, BBU60, 633.000, 1308.480
P15ABGS16, AAB054TN1005A, A0803CB0808, 1091A07T21, BB484, 1482.590, 2070.180
P15ABGS17, AAB054TN1005A, A0803CB0808, 1091A07T21, BB615, 2122.180, 2709.770
P15ABGS18, AAB054TN1005A, A0803CB0808, 1091A07T21, BB451, 914.000, 991.325
P15ABGS15, AAB054TN1005A, A0803CB0808, 1091A07T21, BB615, 2709.770, 3297.360
P15ABGS14, AAB054TN1005A, A0803CB0808, 1091A07T21, BB574, 2129.180, 2716.770
P15ABGS07, AAB054TN1005A, A0803CB0808, 1091A07T21, BB451, 2166.505, 2754.095
P15ABGS04, AAB054TN1005A, A0803CB0808, 1091A07T21, BB484, 2657.770, 3245.360
P15ABGS01, AAB054TN1005A, A0803CB0808, 1091A07T21, BB460, 1494.590, 2082.180
P15ABGS10, AAB054TN1005A, A0803CB0808, 1091A07T21, BB484, 2070.180, 2657.770
P15ABGS13, AAB054TN1005A, A0803CB0808, 1091A07T21, BB615, 3297.360, 3884.950
P15ABGS03, AAB054TN1005A, A0803CB0808, 1091A07T21, BB449, 938.000, 1525.590
P15ABGS09, AAB054TN1005A, A0803CB0808, 1091A07T21, BB460, 907.000, 1494.590
P15ABGS12, AAB054TN1005A, A0803CB0808, 1091A07T21, BB484, 895.000, 1482.590
P15ABGS06, AAB054TN1005A, A0803CB0808, 1091A07T21, BB574, 954.000, 1541.590
P15ABGS05, AAB054TN1005A, A0803CB0808, 1091A07T21, BB449, 2700.770, 3288.360
P15ABGS08, AAB054TN1005A, A0803CB0808, 1091A07T21, BB451, 991.325, 1578.915
P15ABGS11, AAB054TN1005A, A0803CB0808, 1091A07T21, BB615, 1534.590, 2122.180
PXXAB4701, AAB054TN1005A, A0803CB0808, 1091A07T21, BB574, 2716.770, 2741.253
P15ABGU01, AAB054TN1005A, A0803CB0808, 1091A07T21, BB574, 1541.590, 2129.180
P15ABGU02, AAB054TN1005A, A0803CB0808, 1091A07T21, BB451, 1578.915, 2166.505
P15ABGU03, AAB054TN1005A, A0803CB0808, 1091A07T21, BB449, 2113.180, 2700.770
P15ABGU04, AAB054TN1005A, A0803CB0808, 1091A07T21, BB449, 1525.590, 2113.180
P15ABGU05, AAB054TN1005A, A0803CB0808, 1091A07T21, BB449, 3288.360, 3875.950
P15ABGU06, AAB054TN1005A, A0803CB0808, 1091A07T21, BB615, 947.000, 1534.590
P15ABGU07, AAB054TN1005A, A0803CB0808, 1091A07T21, BB451, 2754.095, 3341.685
P15BUD203, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 3703.355, 3848.017
P15BUD202, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 8749.482, 9948.999
P15BUD302, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 5216.185, 6415.702
P15BUD303, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 1009.000, 1518.075
P15BUCW02, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 3678.165, 3703.355
P15BUCV02, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 6184.675, 7374.596
P15BUD201, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 5028.341, 6184.675
P15BUCU04, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 6415.702, 7599.865
P15BUD101, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 7374.596, 8570.754
P15BUCX03, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 4026.265, 5216.185
P15BUCV01, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 2836.344, 4026.265
P15BUCX05, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 1009.000, 1644.264
P15BUCW01, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 1644.264, 2836.344
P15BUCX02, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 9760.675, 10923.727
P15BUCU05, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 11007.213, 12263.587
P15BUD102, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 9948.999, 11007.213
P15BUCU02, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 2497.840, 3678.165
