P15AWCJ06, AAW048TP1041B, A0803CB1000, 1091A08T41, BB710, 1365.980, 1988.970
P15MSG314, AMS048TW1065A, A0803CB1156, 1091A07T41, BB583, 2263.886, 2557.413
P13SSA732, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB25, 1024.000, 1683.032
P13SSA705, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB28, 938.000, 1368.814
P13SSA721, ASS153XT3001A, A0803CB1294, 1091A07C41, BB711, 1496.201, 1944.097
P13SSA702, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB19, 981.000, 1431.267
P13SSA718, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB01, 1889.484, 2321.247
P13SSA715, ASS153XT3001A, A0803CB1294, 1091A07C41, BB701, 1208.000, 1658.742
P13SSA731, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB26, 1278.000, 1720.201
P13SSA708, ASS153XT3001A, A0803CB1294, 1091A07C41, BB784, 887.000, 1323.508
P13SSA724, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB01, 1438.742, 1889.484
P13SSA727, ASS153XT3001A, A0803CB1294, 1091A07C41, BB711, 1944.097, 2394.364
P13SSA711, ASS153XT3001A, A0803CB1294, 1091A07C41, BB737, 849.000, 1291.676
P13SSA701, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB05, 1257.000, 1707.742
P13SSA717, ASS153XT3001A, A0803CB1294, 1091A07C41, BB752, 859.000, 1287.442
P13SSA714, ASS153XT3001A, A0803CB1294, 1091A07C41, BB722, 964.000, 1403.829
P13SSA730, ASS153XT3001A, A0803CB1294, 1091A07C41, BB712, 1365.289, 1801.797
P13SSA707, ASS153XT3001A, A0803CB1294, 1091A07C41, BB750, 1081.000, 1512.289
P13SSA723, ASS153XT3001A, A0803CB1294, 1091A07C41, BB784, 1323.508, 1749.103
P13SSA726, ASS153XT3001A, A0803CB1294, 1091A07C41, BB722, 1403.829, 1824.680
P13SSA710, ASS153XT3001A, A0803CB1294, 1091A07C41, BB791, 1309.000, 1750.253
P13SSA704, ASS153XT3001A, A0803CB1294, 1091A07C41, BB705, 1373.000, 1808.559
P13SSA720, ASS153XT3001A, A0803CB1294, 1091A07C41, BB712, 934.000, 1365.289
P13SSA716, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB12, 1117.000, 1553.033
P13SSA713, ASS153XT3001A, A0803CB1294, 1091A07C41, BB765, 1470.000, 1886.580
P13SSA729, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB34, 1033.000, 1471.880
P13SSA703, ASS153XT3001A, A0803CB1294, 1091A07C41, BB756, 1580.033, 2025.556
P13SSA719, ASS153XT3001A, A0803CB1294, 1091A07C41, BB756, 1144.000, 1580.033
P13SSA706, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB11, 1367.000, 1795.442
P13SSA722, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB05, 1707.742, 2158.484
P13SSA712, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB19, 1431.267, 1863.031
P13SSA728, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB27, 858.000, 1279.799
P13SSA725, ASS153XT3001A, A0803CB1294, 1091A07C41, BB711, 1054.000, 1496.201
P13SSA709, ASS153XT3001A, A0803CB1294, 1091A07C41, BBB01, 988.000, 1438.742
P16ABB717, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA01, 1853.964, 2221.234
P16ABB718, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA04, 1657.270, 2024.540
P16ABB719, AAB008Y62010A, A0803CB0926, 1091A07T21, BB866, 1759.550, 2264.100
P16ABB720, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA01, 1363.270, 1486.694
P16ABB713, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA26, 1930.097, 2297.367
P16ABB709, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA26, 1199.000, 1566.270
P16ABB715, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA26, 2297.367, 2664.637
P16ABB716, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA30, 1943.540, 2310.810
P16ABB712, AAB008Y62010A, A0803CB0926, 1091A07T21, BB893, 2297.100, 2801.650
P16ABB705, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA26, 1566.270, 1930.097
P16ABB714, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA26, 2664.637, 3031.907
P16ABB711, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA04, 1290.000, 1657.270
P16ABB708, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA30, 1209.000, 1576.270
P16ABB710, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA23, 1204.000, 1571.226
P16ABB707, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA23, 2305.766, 2673.036
P16ABB901, AAB008Y62010A, A0803CB0926, 1091A07T21, BB866, 1255.000, 1759.550
P16ABB902, AAB008Y62010A, A0803CB0926, 1091A07T21, BB866, 2264.100, 2768.650
P16ABB903, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA01, 996.000, 1363.270
P16ABB904, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA30, 1576.270, 1943.540
P16ABB905, AAB008Y62010A, A0803CB0926, 1091A07T21, BB893, 1288.000, 1792.550
P16ABB906, AAB008Y62010A, A0803CB0926, 1091A07T21, BB893, 1792.550, 2297.100
P16ABB907, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA23, 2673.036, 3040.306
P16ABB908, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA01, 2221.234, 2588.504
P16ABB909, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA23, 1571.226, 1938.496
P16ABB910, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA12, 2258.019, 2625.289
P16ABB911, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA12, 1523.479, 1890.749
P16ABB912, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA12, 1890.749, 2258.019
P16ABB913, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA23, 1938.496, 2305.766
P16ABB914, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA12, 972.000, 1339.270
P16ABB915, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA01, 1486.694, 1853.964
P16ABB916, AAB008Y62010A, A0803CB0926, 1091A07T21, BBA12, 1339.270, 1523.479
P15NICW01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 9743.966, 11166.276
P15NICW03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 3275.489, 3393.028
P15NICW02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 3524.431, 4946.741
P15NICS02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 4815.338, 6237.648
P15NICS03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 1755.926, 1873.465
P15NICS01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 5565.930, 6958.608
P15NICT01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 2131.752, 3524.431
P15NICR02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 1882.811, 3275.489
P15NICV03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 4946.741, 5123.377
P15NICV02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 6958.608, 8351.287
P15NICR03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 1588.636, 1765.273
P15NICO03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 1412.000, 1588.636
P15NICT03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 1579.290, 1755.926
P15NICV01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 8351.287, 9743.966
P15NICT02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 9082.268, 10474.946
PXXNI1L01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 1991.003, 2014.214
P15NICZ01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 5123.377, 6545.687
P15NICZ02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 6545.687, 7967.997
P15NICZ03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 2014.214, 2131.752
PXXNI1M01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 1532.538, 1556.243
P15NICU01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 7659.958, 9082.268
P15NICU02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 1299.000, 2721.310
P15NICU03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 1415.000, 1532.538
P15NICY01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 2721.310, 4143.620
P15NICY02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 6237.648, 7659.958
P15NICY03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 1765.273, 1882.811
PXXNI1J01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 1556.243, 1579.290
P15NICX01, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA09, 4143.620, 5565.930
P15NICX02, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA11, 3393.028, 4815.338
P15NICX03, ANI020YU1005C, A0803CB0826, 1091A08T41, BBA25, 1873.465, 1991.003
P15VGAQ19, ABU008YM2002A, A0803CB1069, 1091A08C41, BB823, 3959.050, 4112.769
P15VGAQ12, ABU008YM2002A, A0803CB1069, 1091A08C41, BBD67, 1475.000, 2933.683
P15VGAQ15, ABU008YM2002A, A0803CB1069, 1091A08C41, BB903, 3178.700, 4064.050
P15VGAQ11, ABU008YM2002A, A0803CB1069, 1091A08C41, BB903, 2293.350, 3178.700
P15VGAQ18, ABU008YM2002A, A0803CB1069, 1091A08C41, BB887, 2197.350, 3082.700
P15VGAQ17, ABU008YM2002A, A0803CB1069, 1091A08C41, BB844, 1384.000, 2269.350
P15VGAQ14, ABU008YM2002A, A0803CB1069, 1091A08C41, BB844, 3154.700, 4040.050
P15VGAQ13, ABU008YM2002A, A0803CB1069, 1091A08C41, BBD67, 4392.366, 5851.050
P15VGAQ16, ABU008YM2002A, A0803CB1069, 1091A08C41, BB887, 3082.700, 3968.050
P15VGAR17, ABU008YM2002A, A0803CB1069, 1091A08C41, BB938, 1562.758, 2448.108
P15VGAR18, ABU008YM2002A, A0803CB1069, 1091A08C41, BB823, 3073.700, 3959.050
P15VGAR19, ABU008YM2002A, A0803CB1069, 1091A08C41, BB938, 1405.000, 1562.758
P15VGAQ01, ABU008YM2002A, A0803CB1069, 1091A08C41, BBD67, 2933.683, 4392.366
P15VGAR13, ABU008YM2002A, A0803CB1069, 1091A08C41, BB826, 3082.700, 3968.050
P15VGAQ02, ABU008YM2002A, A0803CB1069, 1091A08C41, BB896, 2233.350, 3118.700
P15VGAR14, ABU008YM2002A, A0803CB1069, 1091A08C41, BB823, 2188.350, 3073.700
P15VGAR07, ABU008YM2002A, A0803CB1069, 1091A08C41, BB826, 1312.000, 2197.350
P15VGAQ04, ABU008YM2002A, A0803CB1069, 1091A08C41, BB896, 3118.700, 4004.050
P15VGAR16, ABU008YM2002A, A0803CB1069, 1091A08C41, BB903, 1408.000, 2293.350
P15VGAQ07, ABU008YM2002A, A0803CB1069, 1091A08C41, BB887, 1312.000, 2197.350
P15VGAR12, ABU008YM2002A, A0803CB1069, 1091A08C41, BB826, 3968.050, 4853.400
P15VGAQ10, ABU008YM2002A, A0803CB1069, 1091A08C41, BB896, 4004.050, 4889.400
P15VGAQ03, ABU008YM2002A, A0803CB1069, 1091A08C41, BB826, 2197.350, 3082.700
P15VGAR15, ABU008YM2002A, A0803CB1069, 1091A08C41, BB823, 1303.000, 2188.350
P15VGAR08, ABU008YM2002A, A0803CB1069, 1091A08C41, BB938, 3333.458, 4218.808
P15VGAQ09, ABU008YM2002A, A0803CB1069, 1091A08C41, BB938, 2448.108, 3333.458
P15VGAQ06, ABU008YM2002A, A0803CB1069, 1091A08C41, BB844, 2269.350, 3154.700
P15VGAQ08, ABU008YM2002A, A0803CB1069, 1091A08C41, BB896, 1348.000, 2233.350
P15VGAQ05, ABU008YM2002A, A0803CB1069, 1091A08C41, BB903, 4064.050, 4949.400
P15VGB735, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 5258.837, 5739.813
P15VGB728, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 4777.860, 5258.837
P15VGB731, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 3334.930, 3815.907
P15VGB736, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 1739.000, 1941.912
P15VGB730, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 5308.749, 5789.725
P15VGB729, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 5311.837, 5792.813
P15VGB732, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 3865.819, 4346.795
P15VGB727, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 4349.883, 4830.860
P15VGB734, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 2903.865, 3384.842
P15VGB733, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 3384.842, 3865.819
P15VGB717, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 4296.883, 4777.860
P15VGB720, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 4830.860, 5311.837
P15VGB723, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 4827.772, 5308.749
P15VGB713, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 2906.953, 3387.930
P15VGB716, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 1945.000, 2425.977
P15VGB714, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 1892.000, 2372.977
P15VGB726, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 5789.725, 6270.702
P15VGB719, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 2425.977, 2906.953
P15VGB725, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 2372.977, 2853.953
P15VGB715, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 3868.907, 4349.883
P15VGB706, ABU008Y62001A, A0803CB0913, 1091A07C41, BB857, 3387.930, 3868.907
P15VGB722, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 1941.912, 2422.889
P15VGB708, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 4346.795, 4827.772
P15VGB724, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 2853.953, 3334.930
P15VGB705, ABU008Y62001A, A0803CB0913, 1091A07C41, BB895, 2422.889, 2903.865
P15VGB721, ABU008Y62001A, A0803CB0913, 1091A07C41, BB892, 3815.907, 4296.883
P12AWF505, AAW016D53011A, A0803CB0934, 1091A07T41, BB232, 1517.218, 2227.249
P12AWF321, AAW016D53011A, A0803CB0934, 1091A07T41, BBU38, 640.000, 1293.459
P12AWF302, AAW016D53011A, A0803CB0934, 1091A07T41, BBU55, 1382.606, 2025.605
P12AWF318, AAW016D53011A, A0803CB0934, 1091A07T41, BBU34, 674.000, 1334.616
P12AWF315, AAW016D53011A, A0803CB0934, 1091A07T41, BBU35, 2028.580, 2710.116
P12AWF324, AAW016D53011A, A0803CB0934, 1091A07T41, BBU03, 1376.202, 2852.678
P12AWF311, AAW016D53011A, A0803CB0934, 1091A07T41, BBU11, 1352.424, 2002.030
P12AWF503, AAW016D53011A, A0803CB0934, 1091A07T41, BBU60, 633.000, 1289.762
P12AWF317, AAW016D53011A, A0803CB0934, 1091A07T41, BBU36, 1996.186, 2652.398
P12AWF314, AAW016D53011A, A0803CB0934, 1091A07T41, BBU29, 705.000, 1360.111
P12AWF323, AAW016D53011A, A0803CB0934, 1091A07T41, BBU36, 1320.156, 1996.186
P12AWF320, AAW016D53011A, A0803CB0934, 1091A07T41, BBU38, 1293.459, 1941.413
P12AWF224B, AAW016D53011A, A0803CB0934, 1091A07T41, BBU02, 701.000, 1350.606
P12AWF316, AAW016D53011A, A0803CB0934, 1091A07T41, BBU55, 733.000, 1382.606
P12AWF313, AAW016D53011A, A0803CB0934, 1091A07T41, BBU39, 663.000, 1317.560
P12AWF502, AAW016D53011A, A0803CB0934, 1091A07T41, BBU60, 1289.762, 1958.636
P12AWF319, AAW016D53011A, A0803CB0934, 1091A07T41, BBU35, 709.000, 1366.313
P12AWF303, AAW016D53011A, A0803CB0934, 1091A07T41, BBU36, 670.000, 1320.156
P12AWF306, AAW016D53011A, A0803CB0934, 1091A07T41, BBU03, 731.000, 1376.202
P12AWF322, AAW016D53011A, A0803CB0934, 1091A07T41, BBU29, 1360.111, 2026.782
P12AWF312, AAW016D53011A, A0803CB0934, 1091A07T41, BBU35, 1366.313, 2028.580
P12AWF504, AAW016D53011A, A0803CB0934, 1091A07T41, BBU39, 1317.560, 1982.030
P12AWF309, AAW016D53011A, A0803CB0934, 1091A07T41, BBU02, 1350.606, 2014.525
P12AWF501, AAW016D53011A, A0803CB0934, 1091A07T41, BBU11, 683.000, 1352.424
P12AWF513, AAW016D53011A, A0803CB0934, 1091A07T41, BB232, 790.000, 1517.218
P15ABGS16, AAB054TN1005A, A0803CB0808, 1091A07T21, BB451, 914.000, 1501.590
P15ABGS17, AAB054TN1005A, A0803CB0808, 1091A07T21, BB451, 2676.770, 3264.360
P15ABGS18, AAB054TN1005A, A0803CB0808, 1091A07T21, BB484, 895.000, 972.325
P15ABGS15, AAB054TN1005A, A0803CB0808, 1091A07T21, BB449, 1525.590, 2113.180
P15ABGS14, AAB054TN1005A, A0803CB0808, 1091A07T21, BB449, 2700.770, 3288.360
P15ABGS07, AAB054TN1005A, A0803CB0808, 1091A07T21, BB460, 1494.590, 2082.180
P15ABGS04, AAB054TN1005A, A0803CB0808, 1091A07T21, BB449, 938.000, 1525.590
P15ABGS01, AAB054TN1005A, A0803CB0808, 1091A07T21, BB451, 2089.180, 2676.770
P15ABGS10, AAB054TN1005A, A0803CB0808, 1091A07T21, BB574, 2153.663, 2741.253
P15ABGS13, AAB054TN1005A, A0803CB0808, 1091A07T21, BB484, 972.325, 1559.915
P15ABGS03, AAB054TN1005A, A0803CB0808, 1091A07T21, BB460, 2082.180, 2669.770
P15ABGS09, AAB054TN1005A, A0803CB0808, 1091A07T21, BB574, 978.483, 1566.073
P15ABGS12, AAB054TN1005A, A0803CB0808, 1091A07T21, BB615, 947.000, 1534.590
P15ABGS06, AAB054TN1005A, A0803CB0808, 1091A07T21, BB574, 1566.073, 2153.663
P15ABGS05, AAB054TN1005A, A0803CB0808, 1091A07T21, BB615, 2122.180, 2709.770
P15ABGS08, AAB054TN1005A, A0803CB0808, 1091A07T21, BB449, 2113.180, 2700.770
P15ABGS11, AAB054TN1005A, A0803CB0808, 1091A07T21, BB460, 907.000, 1494.590
PXXAB4701, AAB054TN1005A, A0803CB0808, 1091A07T21, BB574, 954.000, 978.483
P15ABGU01, AAB054TN1005A, A0803CB0808, 1091A07T21, BB484, 3322.685, 3910.275
P15ABGU02, AAB054TN1005A, A0803CB0808, 1091A07T21, BB484, 2147.505, 2735.095
P15ABGU03, AAB054TN1005A, A0803CB0808, 1091A07T21, BB484, 2735.095, 3322.685
P15ABGU04, AAB054TN1005A, A0803CB0808, 1091A07T21, BB460, 2669.770, 3257.360
P15ABGU05, AAB054TN1005A, A0803CB0808, 1091A07T21, BB615, 1534.590, 2122.180
P15ABGU06, AAB054TN1005A, A0803CB0808, 1091A07T21, BB451, 1501.590, 2089.180
P15ABGU07, AAB054TN1005A, A0803CB0808, 1091A07T21, BB484, 1559.915, 2147.505
P15BUD203, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 1009.000, 1153.662
P15BUD202, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 8079.912, 9279.429
P15BUD302, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 5690.474, 6889.991
P15BUD303, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 4025.065, 4534.140
P15BUCW02, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 1009.000, 1034.190
P15BUCV02, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 6889.991, 8079.912
P15BUD201, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 4534.140, 5690.474
P15BUCU04, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 7990.908, 9175.071
P15BUD101, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 5645.133, 6841.291
P15BUCX03, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 11528.043, 12717.964
P15BUCV01, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 2226.270, 3416.190
P15BUCX05, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 3389.801, 4025.065
P15BUCW01, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 1034.190, 2226.270
P15BUCX02, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 10364.992, 11528.043
P15BUCU05, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 2133.427, 3389.801
P15BUD102, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 3416.190, 4474.404
P15BUCU02, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 10459.754, 11640.078
P15BUCV03, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 1153.662, 2133.427
P15BUCX01, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 4474.404, 5645.133
P15BUD301, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 6841.291, 7990.908
P15BUCU01, ABU096EF2002A, A0803CB1087, 1091A07T21, BB473, 9279.429, 10459.754
P15BUCX04, ABU096EF2002A, A0803CB1087, 1091A07T21, BB471, 9175.071, 10364.992
P15HDA401, AHD048MA4002A, A0801CB0373, 1091A08C41, BB532, 1683.226, 2336.576
P15HDA405, AHD048MA4002A, A0801CB0373, 1091A08C41, BB541, 3153.719, 3474.647
P15HDA404, AHD048MA4002A, A0801CB0373, 1091A08C41, BB585, 1025.000, 1678.350
P15HDA402, AHD048MA4002A, A0801CB0373, 1091A08C41, BB534, 2690.070, 3343.420
P15HDA403, AHD048MA4002A, A0801CB0373, 1091A08C41, BB585, 1678.350, 2331.700
P15HDA208, AHD048MA4002A, A0801CB0373, 1091A08C41, BB532, 1045.000, 1683.226
P15HDA205, AHD048MA4002A, A0801CB0373, 1091A08C41, BB585, 2331.700, 2965.843
P15HDA302, AHD048MA4002A, A0801CB0373, 1091A08C41, BB513, 1285.330, 1931.874
P15HDA305, AHD048MA4002A, A0801CB0373, 1091A08C41, BB532, 2336.576, 2983.876
P15HDA204, AHD048MA4002A, A0801CB0373, 1091A08C41, BB513, 2567.680, 3211.653
P15HDA308, AHD048MA4002A, A0801CB0373, 1091A08C41, BB513, 1068.000, 1285.330
P15HDA304, AHD048MA4002A, A0801CB0373, 1091A08C41, BB534, 1803.057, 2441.283
P15HDA207, AHD048MA4002A, A0801CB0373, 1091A08C41, BB513, 1931.874, 2567.680
P15HDA301, AHD048MA4002A, A0801CB0373, 1091A08C41, BB541, 1869.251, 2509.443
P15HDA307, AHD048MA4002A, A0801CB0373, 1091A08C41, BB541, 2509.443, 3153.719
P15HDA206, AHD048MA4002A, A0801CB0373, 1091A08C41, BB541, 1228.000, 1869.251
P15HDA209, AHD048MA4002A, A0801CB0373, 1091A08C41, BB534, 2441.283, 2690.070
P15HDA306, AHD048MA4002A, A0801CB0373, 1091A08C41, BB532, 2983.876, 3630.269
P15HDA303, AHD048MA4002A, A0801CB0373, 1091A08C41, BB534, 1155.000, 1803.057
P16AWB318, AAW064MR1009A, A0801CB0746, 1091A08T41, BB556, 4950.102, 5688.119
P16AWB315, AAW064MR1009A, A0801CB0746, 1091A08T41, BB472, 3472.998, 4211.015
P16AWB309, AAW064MR1009A, A0801CB0746, 1091A08T41, BB520, 1981.053, 2719.070
P16AWB308, AAW064MR1009A, A0801CB0746, 1091A08T41, BB556, 4212.085, 4950.102
P16AWB311, AAW064MR1009A, A0801CB0746, 1091A08T41, BB520, 4051.375, 4789.392
P16AWB313, AAW064MR1009A, A0801CB0746, 1091A08T41, BB472, 4211.015, 4949.032
P16AWB312, AAW064MR1009A, A0801CB0746, 1091A08T41, BB556, 1265.000, 2003.017
P16AWB307, AAW064MR1009A, A0801CB0746, 1091A08T41, BB556, 5688.119, 6426.135
P16AWB314, AAW064MR1009A, A0801CB0746, 1091A08T41, BB520, 4789.392, 5527.408
P16AWB317, AAW064MR1009A, A0801CB0746, 1091A08T41, BB556, 3474.068, 4212.085
P16AWB310, AAW064MR1009A, A0801CB0746, 1091A08T41, BB472, 4949.032, 5687.048
P16AWB319, AAW064MR1009A, A0801CB0746, 1091A08T41, BB520, 2719.070, 3313.358
P16AWB316, AAW064MR1009A, A0801CB0746, 1091A08T41, BB472, 1999.363, 2737.380
P16AWB306, AAW064MR1009A, A0801CB0746, 1091A08T41, BB556, 2740.849, 3474.068
P16AWB302, AAW064MR1009A, A0801CB0746, 1091A08T41, BB472, 1275.000, 1999.363
P16AWB305, AAW064MR1009A, A0801CB0746, 1091A08T41, BB520, 1253.000, 1981.053
P16AWB304, AAW064MR1009A, A0801CB0746, 1091A08T41, BB472, 2737.380, 3472.998
P16AWB301, AAW064MR1009A, A0801CB0746, 1091A08T41, BB556, 2003.017, 2740.849
P16AWB303, AAW064MR1009A, A0801CB0746, 1091A08T41, BB520, 3313.358, 4051.375
P16ABBI01, AAB096EL1002A, A0801CB1092, 1091A07T21, BB545, 5937.031, 7427.379
P16ABBI02, AAB096EL1002A, A0801CB1092, 1091A07T21, BB545, 1519.000, 3009.348
P16ABBJ07, AAB096EL1002A, A0801CB1092, 1091A07T21, BB545, 3009.348, 4479.691
P16ABBI11, AAB096EL1002A, A0801CB1092, 1091A07T21, BB476, 6357.935, 7568.467
P16ABBI04, AAB096EL1002A, A0801CB1092, 1091A07T21, BB505, 5740.036, 7240.386
P16ABBJ09, AAB096EL1002A, A0801CB1092, 1091A07T21, BB476, 4877.589, 6357.935
P16ABBI07, AAB096EL1002A, A0801CB1092, 1091A07T21, BB476, 1281.000, 2771.348
P16ABBK01, AAB096EL1002A, A0801CB1092, 1091A07T21, BB505, 4299.699, 5740.036
P16ABBI10, AAB096EL1002A, A0801CB1092, 1091A07T21, BB479, 5752.795, 7253.145
P16ABBI03, AAB096EL1002A, A0801CB1092, 1091A07T21, BB479, 4264.197, 5752.795
P16ABBI09, AAB096EL1002A, A0801CB1092, 1091A07T21, BB505, 1302.000, 2799.349
P16ABBK03, AAB096EL1002A, A0801CB1092, 1091A07T21, BB545, 7427.379, 7834.974
P16ABBI06, AAB096EL1002A, A0801CB1092, 1091A07T21, BB476, 3407.246, 4877.589
P16ABBJ11, AAB096EL1002A, A0801CB1092, 1091A07T21, BB476, 2771.348, 3407.246
P16ABBI08, AAB096EL1002A, A0801CB1092, 1091A07T21, BB479, 1275.000, 2765.348
P16ABBK02, AAB096EL1002A, A0801CB1092, 1091A07T21, BB545, 4479.691, 5937.031
P16ABBI05, AAB096EL1002A, A0801CB1092, 1091A07T21, BB505, 2799.349, 4299.699
P16ABBJ10, AAB096EL1002A, A0801CB1092, 1091A07T21, BB479, 2765.348, 4264.197
P15AWEN01, AAW008YM2004A, A0803CB0832, 1091A07T41, BBD15, 3089.010, 3937.027
P15AWEM02, AAW008YM2004A, A0803CB0832, 1091A07T41, BBD61, 2350.815, 3198.832
P15AWEK14, AAW008YM2004A, A0803CB0832, 1091A07T41, BBD61, 1494.000, 1877.569
P15AWEQ01, AAW008YM2004A, A0803CB0832, 1091A07T41, BBD39, 2310.088, 3158.104
